file	sample	sample_name	condition	replicate
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/HeLaS3_LysC_32_sub.mzML	HeLa_LysC_HCD	HeLa_LysC_HCD	HeLa	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/HeLaS3_LysC_33_sub.mzML	HeLa_LysC_HCD	HeLa_LysC_HCD	HeLa	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/HeLaS3_LysC_34_sub.mzML	HeLa_LysC_HCD	HeLa_LysC_HCD	HeLa	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/HeLaS3_LysC_35_sub.mzML	HeLa_LysC_HCD	HeLa_LysC_HCD	HeLa	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/HeLaS3_LysC_4_sub.mzML	HeLa_LysC_HCD	HeLa_LysC_HCD	HeLa	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/HeLaS3_LysC_5_sub.mzML	HeLa_LysC_HCD	HeLa_LysC_HCD	HeLa	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/HeLaS3_LysC_6_sub.mzML	HeLa_LysC_HCD	HeLa_LysC_HCD	HeLa	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/HeLaS3_LysC_7_140916184630_sub.mzML	HeLa_LysC_HCD	HeLa_LysC_HCD	HeLa	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/HeLaS3_LysC_8_140916204231_sub.mzML	HeLa_LysC_HCD	HeLa_LysC_HCD	HeLa	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/HeLaS3_LysC_9_140916223826_sub.mzML	HeLa_LysC_HCD	HeLa_LysC_HCD	HeLa	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr1_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr10_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr11_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr12_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr13_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr14_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr15_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr16_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr17_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr18_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr19_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr2_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr20_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr21_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr22_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr23_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr24_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr25_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr26_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr27_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr28_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr29_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr3_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr30_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr31_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr32_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr33_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr34_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr35_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr4_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr5_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr6_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr7_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr8_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20151215_alr_CompleteHumaProteome_HepG2_HCD_LysC_fr9_sub.mzML	HepG2_LysC_HCD	HepG2_LysC_HCD	HepG2	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr1_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr10_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr11_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr12_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr13_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr14_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr15_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr16_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr17_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr18_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr19_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr2_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr20_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr21_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr22_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr23_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr24_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr25_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr26_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr27_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr28_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr29_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr3_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr30_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr31_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr32_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr33_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr34_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr35_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr4_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr5_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr6_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr7_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr8_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/20160126_alr_CompleteHumanProteome_K562_LysC_HCD_fr9_160128121636_sub.mzML	K562_LysC_HCD	K562_LysC_HCD	K562	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_1_leastIntense_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_15_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_16_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_17_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_18_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_19_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_2_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_20_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_21_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_22_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_23_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_24_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_25_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_3_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_4_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_5_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_6_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_7_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_8_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
/scratch/negishi/afarzam/deepseq_fragger_2pass/MSV000086944_results_v3/first_pass/LysC_CAD/LysC_CAD_23_1_results/LysC_hES_9_sub.mzML	hESC_LysC_HCD	hESC_LysC_HCD	hESC	1
